agent_id,time,agent_type,origin_1,destination_1,waiting_time_1,destination_2,waiting_time_2
1393,9:31:25,61221202,NU0190,ND0017,72,ND0026,72
3131,9:31:29,A1221202,NF0177,ND0020,72,ND0007,72
508,9:31:44,D1121201,NF0159,ND0027,0,None,0
3122,9:31:57,51231202,NF0177,ND0025,72,ND0014,72
3349,9:32:00,91221202,NU0091,ND0002,72,ND0022,72
1962,9:32:16,81228202,NF0159,ND0018,72,ND0014,72
1320,9:32:17,71221202,NU0190,ND0016,72,ND0004,72
264,9:32:26,81221201,NU0190,ND0027,0,None,0
3091,9:32:29,91221202,NF0177,ND0026,72,ND0013,72
3128,9:32:32,62221202,NF0177,ND0016,72,ND0010,72
1379,9:32:33,71221202,NU0190,ND0004,72,ND0017,72
772,9:32:47,I28B1011,ND0025,NU0253,0,None,0
3102,9:32:53,51221202,NF0177,ND0010,72,ND0003,72
3095,9:33:08,62221202,NF0177,ND0005,72,ND0021,72
3135,9:33:14,61222202,NF0177,ND0026,72,ND0027,72
3353,9:33:14,A1221202,NU0091,ND0001,72,ND0017,72
2541,9:33:17,42221202,NU0253,ND0018,72,ND0017,72
255,9:33:18,81221201,NU0190,ND0027,0,None,0
2595,9:33:20,82221202,NU0253,ND0015,72,ND0025,72
1976,9:33:45,51221202,NF0159,ND0027,72,ND0016,72
1957,9:33:54,512D2202,NF0159,ND0010,72,ND0004,72
2561,9:33:55,52221202,NU0253,ND0018,72,ND0011,72
561,9:33:59,61221201,NU0253,ND0002,0,None,0
1364,9:34:00,A2862022,NU0190,ND0026,72,ND0014,72
1422,9:34:05,61221202,NU0190,ND0024,72,ND0024,72
683,9:34:14,62266021,NU0253,ND0020,0,None,0
690,9:34:17,71221201,NU0253,ND0021,0,None,0
2586,9:34:20,82221202,NU0253,ND0017,72,ND0026,72
935,9:34:22,61221201,NF0177,ND0025,0,None,0
1949,9:34:32,51221202,NF0159,ND0013,72,ND0016,72
1388,9:34:35,81221202,NU0190,ND0007,72,ND0018,72
2581,9:34:42,81222202,NU0253,ND0027,72,ND0005,72
1322,9:34:53,A1221202,NU0190,ND0026,72,ND0011,72
2565,9:34:57,81231202,NU0253,ND0002,72,ND0008,72
1985,9:35:00,A2221202,NF0159,ND0018,72,ND0005,72
1355,9:35:04,C2221202,NU0190,ND0005,72,ND0018,72
1970,9:35:21,72224202,NF0159,ND0025,72,ND0007,72
1954,9:35:39,81222202,NF0159,ND0024,72,ND0004,72
1945,9:35:47,71161022,NF0159,ND0026,72,ND0015,72
3125,9:35:54,D1121202,NF0177,ND0018,72,ND0017,72
3598,9:35:57,A1228202,NF0077,ND0002,72,ND0013,72
1387,9:35:58,A1261022,NU0190,ND0026,72,ND0021,72
1408,9:35:59,42221202,NU0190,ND0025,72,ND0012,72
1975,9:36:11,81121202,NF0159,ND0027,72,ND0027,72
2584,9:36:11,92321202,NU0253,ND0007,72,ND0005,72
3463,9:36:16,42321202,NU0100,ND0025,72,ND0016,72
2585,9:36:34,A2121202,NU0253,ND0014,72,ND0008,72
2557,9:36:36,A2131202,NU0253,ND0009,72,ND0018,72
1395,9:36:37,82221202,NU0190,ND0025,72,ND0010,72
2555,9:36:39,82121202,NU0253,ND0014,72,ND0014,72
2630,9:36:46,52221202,NU0253,ND0026,72,ND0003,72
3132,9:36:47,51222202,NF0177,ND0022,72,ND0002,72
3477,9:36:47,82222202,NU0100,ND0017,72,ND0015,72
3475,9:36:48,61321202,NU0100,ND0002,72,ND0003,72
3590,9:36:50,62221202,NF0077,ND0008,72,ND0008,72
3357,9:37:16,82221202,NU0091,ND0022,72,ND0021,72
3466,9:37:16,81221202,NU0100,ND0014,72,ND0021,72
1390,9:37:27,B1222202,NU0190,ND0014,72,ND0012,72
1385,9:37:29,923D4202,NU0190,ND0009,72,ND0024,72
2635,9:37:47,52222202,NU0253,ND0017,72,ND0012,72
3124,9:37:58,A1221202,NF0177,ND0016,72,ND0002,72
1400,9:38:01,61221202,NU0190,ND0002,72,ND0010,72
354,9:38:02,72521201,NF0159,ND0011,0,None,0
2547,9:38:15,81221202,NU0253,ND0011,72,ND0009,72
2007,9:38:25,72328202,NF0159,ND0016,72,ND0013,72
1971,9:38:26,72363022,NF0159,ND0015,72,ND0021,72
2566,9:38:32,42741202,NU0253,ND0002,72,ND0004,72
1401,9:38:54,C1222202,NU0190,ND0004,72,ND0013,72
1984,9:39:26,91221202,NF0159,ND0002,72,ND0024,72
2008,9:39:45,92321202,NF0159,ND0001,72,ND0002,72
144,9:39:47,81221201,NU0190,ND0024,0,None,0
3478,9:39:53,51221202,NU0100,ND0009,72,ND0018,72
2632,9:40:13,822F1102,NU0253,ND0021,72,ND0026,72
1421,9:40:18,51221202,NU0190,ND0027,72,ND0009,72
1944,9:40:22,C1AJ2022,NF0159,ND0004,72,ND0001,72
432,9:40:26,51221201,NF0159,ND0024,0,None,0
503,9:40:27,51221201,NF0159,ND0027,0,None,0
588,9:40:30,92322201,NU0253,ND0011,0,None,0
3593,9:40:30,52321202,NF0077,ND0022,72,ND0008,72
2599,9:40:33,62362022,NU0253,ND0008,72,ND0018,72
2540,9:40:34,51224202,NU0253,ND0021,72,ND0027,72
3139,9:40:36,51221202,NF0177,ND0014,72,ND0026,72
2583,9:40:39,51221202,NU0253,ND0018,72,ND0003,72
2577,9:41:05,72221202,NU0253,ND0022,72,ND0014,72
3126,9:41:19,72222202,NF0177,ND0015,72,ND0011,72
2604,9:41:24,81221202,NU0253,ND0020,72,ND0026,72
2556,9:41:28,52221202,NU0253,ND0021,72,ND0025,72
3099,9:41:42,51228202,NF0177,ND0011,72,ND0015,72
3337,9:41:45,52865022,NU0091,ND0013,72,ND0001,72
626,9:41:48,B1221201,NU0253,ND0018,0,None,0
1964,9:42:14,A1221202,NF0159,ND0017,72,ND0004,72
3343,9:42:14,71221202,NU0091,ND0026,72,ND0018,72
1329,9:42:16,82221202,NU0190,ND0024,72,ND0018,72
3130,9:42:23,61221202,NF0177,ND0008,72,ND0020,72
1968,9:42:25,B2221202,NF0159,ND0013,72,ND0024,72
3468,9:42:32,82221202,NU0100,ND0001,72,ND0017,72
450,9:42:40,52221201,NF0159,ND0025,0,None,0
3346,9:43:03,81364022,NU0091,ND0014,72,ND0008,72
1391,9:43:21,A2221202,NU0190,ND0020,72,ND0012,72
1344,9:43:25,52221202,NU0190,ND0005,72,ND0004,72
3595,9:43:38,51221202,NF0077,ND0012,72,ND0018,72
3138,9:43:39,C2231202,NF0177,ND0015,72,ND0008,72
3344,9:43:42,71228202,NU0091,ND0025,72,ND0001,72
2598,9:43:49,92222202,NU0253,ND0009,72,ND0003,72
3462,9:43:52,81221202,NU0100,ND0015,72,ND0001,72
1994,9:44:01,C2322202,NF0159,ND0004,72,ND0003,72
1981,9:44:12,82862022,NF0159,ND0021,72,ND0025,72
1345,9:44:20,A2221202,NU0190,ND0009,72,ND0027,72
1369,9:44:35,61221202,NU0190,ND0012,72,ND0021,72
3338,9:44:44,C11F1102,NU0091,ND0007,72,ND0025,72
1334,9:44:47,A2321202,NU0190,ND0012,72,ND0007,72
1352,9:44:55,71222202,NU0190,ND0024,72,ND0011,72
1398,9:44:55,712D1202,NU0190,ND0025,72,ND0002,72
1396,9:44:58,72222202,NU0190,ND0004,72,ND0020,72
505,9:45:01,B1221201,NF0159,ND0027,0,None,0
1993,9:45:01,712D1202,NF0159,ND0020,72,ND0020,72
1366,9:45:02,41221202,NU0190,ND0016,72,ND0024,72
1967,9:45:19,A1222202,NF0159,ND0014,72,ND0005,72
2633,9:45:24,811D1202,NU0253,ND0004,72,ND0026,72
1001,9:45:25,51221201,NU0091,ND0009,0,None,0
3104,9:45:28,82222202,NF0177,ND0012,72,ND0013,72
3123,9:45:36,41741202,NF0177,ND0024,72,ND0004,72
2546,9:45:43,B1221202,NU0253,ND0008,72,ND0011,72
705,9:45:47,91223201,NU0253,ND0023,0,None,0
1423,9:45:48,52221202,NU0190,ND0005,72,ND0008,72
1978,9:46:00,A2263022,NF0159,ND0017,72,ND0020,72
2533,9:46:04,A2221202,NU0253,ND0003,72,ND0014,72
1977,9:46:08,C1321202,NF0159,ND0018,72,ND0004,72
3345,9:46:36,A1221202,NU0091,ND0004,72,ND0002,72
1397,9:47:01,71262022,NU0190,ND0001,72,ND0022,72
2582,9:47:01,71221202,NU0253,ND0015,72,ND0024,72
1998,9:47:11,A2221202,NF0159,ND0011,72,ND0002,72
3098,9:47:17,C1121202,NF0177,ND0026,72,ND0004,72
1316,9:47:31,51121202,NU0190,ND0012,72,ND0020,72
1351,9:47:37,52228202,NU0190,ND0009,72,ND0027,72
1979,9:47:43,512F1102,NF0159,ND0026,72,ND0015,72
815,9:47:59,72271211,NU0253,ND0026,0,None,0
3348,9:48:07,92221202,NU0091,ND0008,72,ND0025,72
2553,9:48:18,A2321202,NU0253,ND0003,72,ND0021,72
1986,9:48:47,81222202,NF0159,ND0017,72,ND0014,72
2601,9:48:48,91231202,NU0253,ND0011,72,ND0002,72
2602,9:48:48,81221202,NU0253,ND0025,72,ND0017,72
1997,9:49:07,H2968022,NF0159,ND0018,72,ND0003,72
1996,9:49:10,72221202,NF0159,ND0002,72,ND0021,72
2590,9:49:10,81222202,NU0253,ND0022,72,ND0015,72
1948,9:49:22,72222202,NF0159,ND0002,72,ND0021,72
1363,9:49:23,71221202,NU0190,ND0016,72,ND0015,72
2567,9:49:33,G19B1012,NU0253,ND0009,72,ND0011,72
3341,9:49:33,C1121202,NU0091,ND0015,72,ND0024,72
3464,9:49:48,82222202,NU0100,ND0003,72,ND0013,72
2631,9:50:03,A12I1322,NU0253,ND0020,72,ND0003,72
2549,9:50:15,62221202,NU0253,ND0002,72,ND0017,72
1361,9:50:16,629A1312,NU0190,ND0005,72,ND0008,72
2609,9:50:28,71221202,NU0253,ND0015,72,ND0004,72
1939,9:50:30,61221202,NF0159,ND0005,72,ND0027,72
3340,9:50:31,71228202,NU0091,ND0020,72,ND0027,72
2532,9:50:33,A1221202,NU0253,ND0015,72,ND0020,72
2580,9:50:40,81228202,NU0253,ND0012,72,ND0015,72
266,9:51:18,A1221201,NU0190,ND0027,0,None,0
3137,9:51:46,91234202,NF0177,ND0017,72,ND0005,72
1936,9:51:47,52221202,NF0159,ND0011,72,ND0017,72
2004,9:52:03,82221202,NF0159,ND0009,72,ND0016,72
3355,9:52:09,72221202,NU0091,ND0022,72,ND0001,72
1349,9:52:12,F19B1012,NU0190,ND0018,72,ND0025,72
1980,9:52:38,51221202,NF0159,ND0007,72,ND0007,72
173,9:52:40,81222201,NU0190,ND0025,0,None,0
2626,9:52:47,92321202,NU0253,ND0002,72,ND0026,72
3118,9:52:48,71221202,NF0177,ND0017,72,ND0007,72
1359,9:52:53,A2321202,NU0190,ND0010,72,ND0017,72
743,9:53:06,D2421201,NU0253,ND0025,0,None,0
2536,9:53:11,81221202,NU0253,ND0017,72,ND0014,72
3591,9:53:11,C2423202,NF0077,ND0022,72,ND0008,72
1419,9:53:26,82221202,NU0190,ND0003,72,ND0012,72
712,9:53:28,712D1201,NU0253,ND0024,0,None,0
3601,9:53:50,92221202,NF0077,ND0010,72,ND0026,72
2543,9:53:52,52271212,NU0253,ND0010,72,ND0001,72
2614,9:53:56,92221202,NU0253,ND0007,72,ND0003,72
2594,9:53:59,B1262022,NU0253,ND0004,72,ND0016,72
2576,9:54:01,62222202,NU0253,ND0021,72,ND0022,72
2534,9:54:05,81228202,NU0253,ND0007,72,ND0003,72
1332,9:54:20,71221202,NU0190,ND0010,72,ND0017,72
1941,9:54:23,52221202,NF0159,ND0005,72,ND0027,72
1940,9:54:34,51228202,NF0159,ND0011,72,ND0020,72
3352,9:54:43,A1221202,NU0091,ND0024,72,ND0018,72
2615,9:54:57,71221202,NU0253,ND0020,72,ND0010,72
2573,9:55:01,G14F1102,NU0253,ND0015,72,ND0002,72
1330,9:55:07,91221202,NU0190,ND0022,72,ND0025,72
3107,9:55:24,822F1102,NF0177,ND0003,72,ND0021,72
3127,9:55:29,B2221202,NF0177,ND0016,72,ND0009,72
1991,9:55:39,51221202,NF0159,ND0007,72,ND0005,72
1974,9:55:40,71228202,NF0159,ND0012,72,ND0024,72
2606,9:55:57,72221202,NU0253,ND0011,72,ND0020,72
3592,9:55:59,722D1202,NF0077,ND0007,72,ND0025,72
842,9:56:19,I1122201,NU0253,ND0027,0,None,0
3108,9:56:50,81222202,NF0177,ND0010,72,ND0010,72
3133,9:56:51,51221202,NF0177,ND0022,72,ND0012,72
2622,9:56:52,G2965022,NU0253,ND0012,72,ND0020,72
596,9:56:57,81121201,NU0253,ND0012,0,None,0
1341,9:57:11,D2965022,NU0190,ND0015,72,ND0001,72
448,9:57:13,91221201,NF0159,ND0025,0,None,0
2002,9:57:20,41321202,NF0159,ND0017,72,ND0021,72
1999,9:57:29,A1221202,NF0159,ND0018,72,ND0005,72
1955,9:57:40,71222202,NF0159,ND0011,72,ND0018,72
1340,9:57:41,91328202,NU0190,ND0026,72,ND0001,72
2600,9:57:46,A1221202,NU0253,ND0010,72,ND0002,72
396,9:57:47,72221201,NF0159,ND0019,0,None,0
336,9:57:53,91221201,NF0159,ND0001,0,None,0
1420,9:57:53,82422202,NU0190,ND0011,72,ND0022,72
447,9:57:56,52222201,NF0159,ND0025,0,None,0
2562,9:58:16,71221202,NU0253,ND0010,72,ND0024,72
3597,9:58:16,82221202,NF0077,ND0010,72,ND0022,72
1337,9:58:25,B1222202,NU0190,ND0003,72,ND0017,72
741,9:58:31,51221201,NU0253,ND0025,0,None,0
3119,9:58:32,528B1012,NF0177,ND0018,72,ND0015,72
2564,9:58:36,B2171212,NU0253,ND0018,72,ND0014,72
938,9:58:38,71221201,NF0177,ND0025,0,None,0
2535,9:58:48,812D1202,NU0253,ND0024,72,ND0020,72
2621,9:58:50,61221202,NU0253,ND0002,72,ND0016,72
1947,9:58:56,41221202,NF0159,ND0015,72,ND0013,72
1356,9:59:19,52221202,NU0190,ND0009,72,ND0007,72
2591,9:59:21,811I1322,NU0253,ND0020,72,ND0026,72
3109,9:59:25,51221202,NF0177,ND0012,72,ND0001,72
2616,9:59:35,72221202,NU0253,ND0007,72,ND0027,72
3112,9:59:41,92221202,NF0177,ND0011,72,ND0008,72
1987,9:59:54,52221202,NF0159,ND0004,72,ND0021,72
1328,9:59:58,71221202,NU0190,ND0025,72,ND0018,72
2645,10:00:22,51221202,NU0253,ND0027,72,ND0003,72
2679,10:00:22,B1221202,NU0253,ND0002,72,ND0011,72
523,10:00:33,I2A56321,ND0027,NF0159,0,None,0
97,10:00:41,82322201,NU0190,ND0019,0,None,0
1451,10:01:15,I19A1312,NU0190,ND0012,72,ND0005,72
1452,10:01:27,A2151322,NU0190,ND0002,72,ND0026,72
2675,10:01:33,61222202,NU0253,ND0017,72,ND0010,72
2671,10:01:38,92221202,NU0253,ND0020,72,ND0009,72
1460,10:03:02,51261022,NU0190,ND0008,72,ND0009,72
3479,10:04:01,I1857322,NU0100,ND0013,72,ND0004,72
2648,10:04:10,72221202,NU0253,ND0005,72,ND0027,72
1445,10:04:30,912D2202,NU0190,ND0022,72,ND0015,72
2032,10:04:32,B2321202,NF0159,ND0018,72,ND0012,72
3154,10:04:34,52221202,NF0177,ND0010,72,ND0027,72
2646,10:04:39,G1521202,NU0253,ND0016,72,ND0021,72
1461,10:04:45,521D1202,NU0190,ND0016,72,ND0001,72
2642,10:05:29,G2961022,NU0253,ND0016,72,ND0024,72
2021,10:06:08,522D1202,NF0159,ND0005,72,ND0010,72
3145,10:07:10,F29I6322,NF0177,ND0021,72,ND0016,72
2017,10:07:32,512J6022,NF0159,ND0009,72,ND0011,72
2026,10:07:48,41154322,NF0159,ND0021,72,ND0011,72
1433,10:08:07,A1131202,NU0190,ND0005,72,ND0003,72
1449,10:08:08,32741202,NU0190,ND0011,72,ND0025,72
1439,10:08:11,F1A64022,NU0190,ND0022,72,ND0001,72
1438,10:08:12,51267022,NU0190,ND0026,72,ND0018,72
2031,10:08:31,51223202,NF0159,ND0026,72,ND0016,72
3605,10:08:33,B2224202,NF0077,ND0025,72,ND0005,72
1446,10:08:59,41741202,NU0190,ND0013,72,ND0018,72
1441,10:09:42,D2861022,NU0190,ND0022,72,ND0027,72
2035,10:09:49,512D1202,NF0159,ND0013,72,ND0015,72
2676,10:10:44,51221202,NU0253,ND0016,72,ND0018,72
511,10:11:28,82261021,NF0159,ND0027,0,None,0
1456,10:11:31,G2956322,NU0190,ND0014,72,ND0010,72
1443,10:11:39,C2421202,NU0190,ND0025,72,ND0022,72
650,10:11:54,81271211,NU0253,ND0019,0,None,0
1432,10:14:08,B2861022,NU0190,ND0025,72,ND0016,72
2664,10:14:45,I2956322,NU0253,ND0010,72,ND0026,72
2643,10:14:52,51231202,NU0253,ND0022,72,ND0007,72
2659,10:15:13,B2222202,NU0253,ND0014,72,ND0010,72
3363,10:15:31,52221202,NU0091,ND0021,72,ND0026,72
2653,10:15:41,I1967022,NU0253,ND0016,72,ND0020,72
2663,10:16:07,823B1012,NU0253,ND0013,72,ND0002,72
175,10:16:09,A1131201,NU0190,ND0025,0,None,0
3359,10:17:18,31741202,NU0091,ND0007,72,ND0025,72
194,10:17:21,I2954321,ND0025,NU0190,0,None,0
3609,10:17:54,912C1202,NF0077,ND0003,72,ND0013,72
398,10:18:03,51224201,NF0159,ND0019,0,None,0
2656,10:18:10,F1961022,NU0253,ND0013,72,ND0020,72
2647,10:18:18,81261022,NU0253,ND0003,72,ND0015,72
1448,10:18:25,51261022,NU0190,ND0012,72,ND0018,72
3362,10:18:26,814I4322,NU0091,ND0018,72,ND0007,72
512,10:18:49,522D1201,NF0159,ND0027,0,None,0
2658,10:19:03,82961022,NU0253,ND0020,72,ND0008,72
1431,10:19:06,A12D1202,NU0190,ND0010,72,ND0021,72
2660,10:19:18,81223202,NU0253,ND0015,72,ND0004,72
3153,10:19:57,F2961022,NF0177,ND0012,72,ND0026,72
2040,10:20:17,A1261022,NF0159,ND0025,72,ND0026,72
2651,10:20:18,61266022,NU0253,ND0002,72,ND0010,72
3148,10:21:36,51221202,NF0177,ND0010,72,ND0017,72
3483,10:22:13,C1951322,NU0100,ND0010,72,ND0010,72
3157,10:22:24,722D1202,NF0177,ND0010,72,ND0026,72
2038,10:22:25,41321202,NF0159,ND0014,72,ND0020,72
1426,10:22:47,912J1022,NU0190,ND0018,72,ND0001,72
3158,10:22:53,522F1102,NF0177,ND0017,72,ND0004,72
3360,10:23:21,F19I4322,NU0091,ND0026,72,ND0012,72
3155,10:23:41,712D1202,NF0177,ND0025,72,ND0013,72
1454,10:24:15,G2965022,NU0190,ND0008,72,ND0022,72
2669,10:24:22,F2861022,NU0253,ND0001,72,ND0013,72
2025,10:24:25,F29I6322,NF0159,ND0010,72,ND0011,72
2650,10:24:27,I1161022,NU0253,ND0013,72,ND0016,72
2034,10:24:43,92228202,NF0159,ND0016,72,ND0004,72
292,10:25:10,I28B1011,ND0027,NU0190,0,None,0
2018,10:25:22,512G1102,NF0159,ND0003,72,ND0021,72
2037,10:25:36,31742202,NF0159,ND0004,72,ND0011,72
2039,10:26:23,612D1202,NF0159,ND0012,72,ND0024,72
3608,10:26:55,52222202,NF0077,ND0014,72,ND0016,72
454,10:27:05,31791011,NF0159,ND0025,0,None,0
1447,10:27:19,81421202,NU0190,ND0027,72,ND0016,72
2657,10:27:19,41222202,NU0253,ND0007,72,ND0018,72
1450,10:27:35,923D1202,NU0190,ND0014,72,ND0005,72
752,10:27:55,F1952321,NU0253,ND0025,0,None,0
2028,10:28:11,C2322202,NF0159,ND0009,72,ND0021,72
3152,10:28:19,A1231202,NF0177,ND0016,72,ND0025,72
2019,10:29:54,D13F1102,NF0159,ND0014,72,ND0016,72
3156,10:30:01,42262022,NF0177,ND0025,72,ND0022,72
3150,10:30:22,A2467022,NF0177,ND0020,72,ND0005,72
268,10:31:03,81222201,NU0190,ND0027,0,None,0
2644,10:31:12,51356322,NU0253,ND0001,72,ND0001,72
1428,10:31:19,42321202,NU0190,ND0017,72,ND0021,72
1435,10:31:37,I19B1012,NU0190,ND0016,72,ND0007,72
3484,10:31:45,A2221202,NU0100,ND0022,72,ND0009,72
1453,10:31:53,51221202,NU0190,ND0014,72,ND0027,72
2015,10:32:06,91152322,NF0159,ND0005,72,ND0012,72
2661,10:32:35,G1421202,NU0253,ND0008,72,ND0017,72
3480,10:32:39,91221202,NU0100,ND0004,72,ND0021,72
177,10:33:00,41741201,NU0190,ND0025,0,None,0
975,10:33:07,I18A1311,NF0177,ND0027,0,None,0
2667,10:33:28,B1262022,NU0253,ND0001,72,ND0013,72
1458,10:33:30,81271212,NU0190,ND0025,72,ND0027,72
1434,10:34:07,G29I2322,NU0190,ND0024,72,ND0016,72
2678,10:34:31,B12D1202,NU0253,ND0021,72,ND0021,72
2027,10:35:35,512F1102,NF0159,ND0013,72,ND0002,72
2033,10:36:17,92221202,NF0159,ND0005,72,ND0015,72
2670,10:36:34,72323202,NU0253,ND0025,72,ND0016,72
1459,10:37:23,51221202,NU0190,ND0021,72,ND0004,72
3358,10:37:25,91221202,NU0091,ND0004,72,ND0017,72
1442,10:37:34,711A1312,NU0190,ND0026,72,ND0002,72
3361,10:37:55,52221202,NU0091,ND0007,72,ND0002,72
773,10:37:57,I2864021,ND0025,NU0253,0,None,0
1457,10:38:24,G19I1322,NU0190,ND0001,72,ND0010,72
1436,10:38:29,522C1202,NU0190,ND0022,72,ND0026,72
3151,10:38:38,82221202,NF0177,ND0017,72,ND0005,72
2662,10:39:06,32741202,NU0253,ND0020,72,ND0026,72
2655,10:39:36,B2321202,NU0253,ND0026,72,ND0025,72
2649,10:39:52,D1221202,NU0253,ND0018,72,ND0017,72
3147,10:40:59,I2956322,NF0177,ND0002,72,ND0022,72
843,10:41:04,912D1201,NU0253,ND0027,0,None,0
2029,10:41:31,D24I1322,NF0159,ND0005,72,ND0027,72
856,10:41:45,I28B1011,ND0027,NU0253,0,None,0
2023,10:41:51,912D1202,NF0159,ND0015,72,ND0001,72
2036,10:42:03,71221202,NF0159,ND0024,72,ND0012,72
2022,10:42:17,812D2202,NF0159,ND0009,72,ND0005,72
3606,10:42:20,D22D8202,NF0077,ND0022,72,ND0010,72
2674,10:42:42,512D1202,NU0253,ND0017,72,ND0014,72
2665,10:43:25,H1961022,NU0253,ND0009,72,ND0005,72
2668,10:43:46,A13D2202,NU0253,ND0015,72,ND0011,72
2666,10:44:07,A1221202,NU0253,ND0003,72,ND0005,72
3142,10:44:29,51266022,NF0177,ND0024,72,ND0003,72
753,10:45:46,822D1201,NU0253,ND0025,0,None,0
1440,10:46:23,D1231202,NU0190,ND0025,72,ND0026,72
1430,10:47:29,62221202,NU0190,ND0009,72,ND0017,72
1455,10:47:30,61221202,NU0190,ND0012,72,ND0012,72
2030,10:49:26,I1961022,NF0159,ND0014,72,ND0024,72
2677,10:49:34,F2856322,NU0253,ND0008,72,ND0022,72
3143,10:49:55,629A1312,NF0177,ND0025,72,ND0009,72
269,10:50:28,A1221201,NU0190,ND0027,0,None,0
1437,10:51:20,32741202,NU0190,ND0007,72,ND0009,72
2024,10:51:27,82221202,NF0159,ND0021,72,ND0007,72
2016,10:51:36,92323202,NF0159,ND0021,72,ND0017,72
3481,10:52:32,82461022,NU0100,ND0018,72,ND0022,72
2673,10:53:22,522D2202,NU0253,ND0011,72,ND0025,72
2020,10:53:37,82221202,NF0159,ND0010,72,ND0002,72
940,10:53:42,F1961021,NF0177,ND0025,0,None,0
3149,10:53:52,F2867022,NF0177,ND0024,72,ND0010,72
844,10:54:40,92223201,NU0253,ND0027,0,None,0
2654,10:55:17,512J2022,NU0253,ND0003,72,ND0021,72
3539,10:55:29,I2961022,NF0179,ND0003,72,ND0004,72
1429,10:56:12,32741202,NU0190,ND0014,72,ND0022,72
1425,10:56:14,F2321202,NU0190,ND0022,72,ND0025,72
2652,10:56:23,81221202,NU0253,ND0017,72,ND0001,72
2672,10:56:30,F2321202,NU0253,ND0005,72,ND0017,72
3146,10:56:31,F1462022,NF0177,ND0007,72,ND0012,72
3482,10:56:31,61951322,NU0100,ND0009,72,ND0001,72
3144,10:58:11,52221202,NF0177,ND0018,72,ND0022,72
3607,10:58:31,A1221202,NF0077,ND0002,72,ND0012,72
1444,10:58:52,81121202,NU0190,ND0013,72,ND0005,72
3364,10:59:01,A1931202,NU0091,ND0010,72,ND0002,72
1427,10:59:51,52221202,NU0190,ND0016,72,ND0009,72
179,11:02:11,912D1201,NU0190,ND0025,0,None,0
2685,11:02:16,H29I1322,NU0253,ND0015,72,ND0017,72
1488,11:02:34,812B1012,NU0190,ND0015,72,ND0018,72
2064,11:02:37,H1967022,NF0159,ND0008,72,ND0004,72
1494,11:02:54,C22D1202,NU0190,ND0003,72,ND0026,72
3163,11:03:00,F1966022,NF0177,ND0014,72,ND0021,72
2712,11:03:23,912D1202,NU0253,ND0016,72,ND0026,72
2058,11:03:26,C12C1202,NF0159,ND0026,72,ND0021,72
857,11:04:08,I2951321,ND0027,NU0253,0,None,0
3160,11:04:47,91221202,NF0177,ND0024,72,ND0018,72
3164,11:04:51,92951322,NF0177,ND0021,72,ND0025,72
2701,11:05:31,522D8202,NU0253,ND0012,72,ND0012,72
1492,11:05:38,42221202,NU0190,ND0013,72,ND0002,72
1476,11:05:46,A2321202,NU0190,ND0013,72,ND0011,72
513,11:06:04,812D1201,NF0159,ND0027,0,None,0
756,11:06:31,G1952321,NU0253,ND0025,0,None,0
2043,11:07:10,D1966022,NF0159,ND0017,72,ND0003,72
774,11:07:16,I29B1011,ND0025,NU0253,0,None,0
1472,11:07:31,91221202,NU0190,ND0012,72,ND0001,72
3165,11:08:19,F29B1012,NF0177,ND0005,72,ND0022,72
1486,11:08:40,B1567022,NU0190,ND0008,72,ND0017,72
2697,11:08:57,B12I1322,NU0253,ND0021,72,ND0024,72
3366,11:09:11,F2361022,NU0091,ND0016,72,ND0001,72
3168,11:09:24,C13B1012,NF0177,ND0016,72,ND0011,72
1462,11:09:26,C12C1202,NU0190,ND0027,72,ND0002,72
2687,11:09:39,722C1202,NU0253,ND0024,72,ND0009,72
2044,11:10:19,91671212,NF0159,ND0013,72,ND0024,72
2708,11:10:36,F2861022,NU0253,ND0020,72,ND0002,72
2053,11:10:37,D24I7322,NF0159,ND0002,72,ND0020,72
3611,11:10:40,F15C1202,NF0077,ND0007,72,ND0021,72
3167,11:11:06,922D2202,NF0177,ND0022,72,ND0020,72
1479,11:11:39,922C1202,NU0190,ND0008,72,ND0004,72
2051,11:12:06,91222202,NF0159,ND0008,72,ND0008,72
1480,11:12:08,D1361022,NU0190,ND0005,72,ND0013,72
1467,11:12:16,62271212,NU0190,ND0027,72,ND0024,72
2698,11:12:52,728B1012,NU0253,ND0022,72,ND0007,72
2046,11:14:13,D1368022,NF0159,ND0002,72,ND0002,72
2688,11:14:33,F1A57322,NU0253,ND0018,72,ND0013,72
1469,11:14:49,916A1312,NU0190,ND0022,72,ND0008,72
1473,11:15:27,G12A1312,NU0190,ND0010,72,ND0011,72
3365,11:16:42,H29A1312,NU0091,ND0002,72,ND0012,72
2691,11:17:13,B2421202,NU0253,ND0009,72,ND0002,72
3169,11:17:17,82362022,NF0177,ND0022,72,ND0027,72
2690,11:17:28,824A1312,NU0253,ND0007,72,ND0017,72
2062,11:17:54,C2421202,NF0159,ND0009,72,ND0002,72
2709,11:18:01,D1521202,NU0253,ND0026,72,ND0021,72
3162,11:18:34,822F1102,NF0177,ND0021,72,ND0020,72
2061,11:18:46,712D1202,NF0159,ND0012,72,ND0020,72
3610,11:21:07,F21A1312,NF0077,ND0020,72,ND0012,72
2042,11:21:12,91221202,NF0159,ND0013,72,ND0008,72
2695,11:21:47,D22F1102,NU0253,ND0024,72,ND0001,72
